model,run_utc,valid_kst,step_h,city,rep,t2m_C,tcc_pct,lcc_pct,mcc_pct,hcc_pct,dswrf_avg_Wm2
ECMWF,2026-08-29 12:00,2026-09-05 21:00,168,서울,1,21.2,2.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 03:00,174,서울,1,19.4,3.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 09:00,180,서울,1,22.3,2.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 15:00,186,서울,1,27.3,9.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 21:00,192,서울,1,21.2,2.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 03:00,198,서울,1,20.4,71.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 09:00,204,서울,1,23.2,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 15:00,210,서울,1,28.7,27.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 21:00,216,서울,1,23.7,31.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 03:00,222,서울,1,20.7,78.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 09:00,228,서울,1,23.7,38.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 15:00,234,서울,1,30.5,37.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 21:00,240,서울,1,25.7,81.0,,,,
ECMWF,2026-08-29 12:00,2026-08-29 21:00,0,대전,1,24.4,87.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 00:00,3,대전,1,23.5,100.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 03:00,6,대전,1,22.4,100.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 06:00,9,대전,1,22.4,98.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 09:00,12,대전,1,24.2,59.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 12:00,15,대전,1,27.2,93.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 15:00,18,대전,1,29.0,56.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 18:00,21,대전,1,26.1,55.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 21:00,24,대전,1,23.9,96.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 00:00,27,대전,1,23.2,100.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 03:00,30,대전,1,22.7,100.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 06:00,33,대전,1,22.1,100.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 09:00,36,대전,1,24.2,99.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 12:00,39,대전,1,25.1,100.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 15:00,42,대전,1,26.2,98.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 18:00,45,대전,1,25.9,90.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 21:00,48,대전,1,24.5,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 00:00,51,대전,1,24.4,48.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 03:00,54,대전,1,24.3,75.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 06:00,57,대전,1,24.3,16.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 09:00,60,대전,1,26.0,23.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 12:00,63,대전,1,29.2,38.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 15:00,66,대전,1,29.7,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 18:00,69,대전,1,26.9,99.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 21:00,72,대전,1,24.4,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 00:00,75,대전,1,23.9,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 03:00,78,대전,1,23.3,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 06:00,81,대전,1,23.2,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 09:00,84,대전,1,24.2,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 12:00,87,대전,1,25.7,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 15:00,90,대전,1,26.7,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 18:00,93,대전,1,25.7,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 21:00,96,대전,1,24.1,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 00:00,99,대전,1,23.2,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 03:00,102,대전,1,22.1,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 06:00,105,대전,1,21.4,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 09:00,108,대전,1,24.5,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 12:00,111,대전,1,28.0,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 15:00,114,대전,1,28.3,24.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 18:00,117,대전,1,26.3,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 21:00,120,대전,1,23.4,14.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 00:00,123,대전,1,23.2,96.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 03:00,126,대전,1,22.6,95.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 06:00,129,대전,1,22.5,67.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 09:00,132,대전,1,24.3,91.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 12:00,135,대전,1,26.9,84.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 15:00,138,대전,1,27.1,3.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 18:00,141,대전,1,24.4,0.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 21:00,144,대전,1,21.5,1.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 03:00,150,대전,1,19.5,2.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 09:00,156,대전,1,22.5,2.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 15:00,162,대전,1,27.1,27.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 21:00,168,대전,1,21.5,2.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 03:00,174,대전,1,19.6,2.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 09:00,180,대전,1,22.3,5.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 15:00,186,대전,1,26.7,1.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 21:00,192,대전,1,22.5,29.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 03:00,198,대전,1,22.3,26.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 09:00,204,대전,1,25.2,39.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 15:00,210,대전,1,29.9,12.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 21:00,216,대전,1,24.0,22.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 03:00,222,대전,1,21.9,81.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 09:00,228,대전,1,24.4,56.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 15:00,234,대전,1,29.4,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 21:00,240,대전,1,24.6,12.0,,,,
ECMWF,2026-08-29 12:00,2026-08-29 21:00,0,대구,1,23.9,88.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 00:00,3,대구,1,22.8,97.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 03:00,6,대구,1,22.7,73.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 06:00,9,대구,1,22.4,97.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 09:00,12,대구,1,24.2,100.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 12:00,15,대구,1,27.8,96.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 15:00,18,대구,1,28.5,97.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 18:00,21,대구,1,23.4,98.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 21:00,24,대구,1,22.4,80.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 00:00,27,대구,1,22.2,98.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 03:00,30,대구,1,22.1,98.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 06:00,33,대구,1,22.3,100.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 09:00,36,대구,1,24.2,99.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 12:00,39,대구,1,28.7,100.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 15:00,42,대구,1,28.4,55.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 18:00,45,대구,1,25.0,84.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 21:00,48,대구,1,23.7,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 00:00,51,대구,1,23.8,85.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 03:00,54,대구,1,23.3,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 06:00,57,대구,1,22.8,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 09:00,60,대구,1,25.1,53.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 12:00,63,대구,1,29.0,21.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 15:00,66,대구,1,28.9,97.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 18:00,69,대구,1,26.0,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 21:00,72,대구,1,24.1,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 00:00,75,대구,1,23.4,99.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 03:00,78,대구,1,22.7,89.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 06:00,81,대구,1,22.3,99.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 09:00,84,대구,1,25.0,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 12:00,87,대구,1,28.7,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 15:00,90,대구,1,28.5,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 18:00,93,대구,1,25.9,99.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 21:00,96,대구,1,23.4,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 00:00,99,대구,1,23.0,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 03:00,102,대구,1,22.7,99.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 06:00,105,대구,1,22.0,95.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 09:00,108,대구,1,25.3,92.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 12:00,111,대구,1,28.0,63.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 15:00,114,대구,1,26.3,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 18:00,117,대구,1,24.3,94.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 21:00,120,대구,1,22.2,69.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 00:00,123,대구,1,21.5,99.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 03:00,126,대구,1,21.6,95.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 06:00,129,대구,1,21.3,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 09:00,132,대구,1,22.7,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 12:00,135,대구,1,24.1,84.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 15:00,138,대구,1,24.3,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 18:00,141,대구,1,21.5,40.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 21:00,144,대구,1,20.5,6.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 03:00,150,대구,1,19.6,11.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 09:00,156,대구,1,22.2,18.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 15:00,162,대구,1,23.8,23.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 21:00,168,대구,1,20.3,23.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 03:00,174,대구,1,19.9,25.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 09:00,180,대구,1,22.3,16.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 15:00,186,대구,1,24.3,96.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 21:00,192,대구,1,21.6,86.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 03:00,198,대구,1,21.0,41.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 09:00,204,대구,1,23.4,95.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 15:00,210,대구,1,26.1,70.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 21:00,216,대구,1,22.2,79.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 03:00,222,대구,1,21.1,46.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 09:00,228,대구,1,23.3,81.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 15:00,234,대구,1,24.4,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 21:00,240,대구,1,21.8,66.0,,,,
ECMWF,2026-08-29 12:00,2026-08-29 21:00,0,광주,1,25.6,96.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 00:00,3,광주,1,24.3,94.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 03:00,6,광주,1,23.5,100.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 06:00,9,광주,1,22.9,84.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 09:00,12,광주,1,24.1,59.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 12:00,15,광주,1,27.3,44.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 15:00,18,광주,1,30.1,98.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 18:00,21,광주,1,25.6,82.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 21:00,24,광주,1,24.0,93.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 00:00,27,광주,1,23.7,71.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 03:00,30,광주,1,24.2,96.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 06:00,33,광주,1,24.2,99.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 09:00,36,광주,1,26.9,91.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 12:00,39,광주,1,28.7,55.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 15:00,42,광주,1,30.2,96.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 18:00,45,광주,1,28.8,58.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 21:00,48,광주,1,25.3,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 00:00,51,광주,1,25.2,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 03:00,54,광주,1,25.3,99.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 06:00,57,광주,1,24.7,84.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 09:00,60,광주,1,26.8,23.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 12:00,63,광주,1,29.4,99.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 15:00,66,광주,1,30.1,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 18:00,69,광주,1,26.6,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 21:00,72,광주,1,24.9,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 00:00,75,광주,1,23.8,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 03:00,78,광주,1,23.3,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 06:00,81,광주,1,23.0,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 09:00,84,광주,1,26.0,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 12:00,87,광주,1,28.6,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 15:00,90,광주,1,28.7,99.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 18:00,93,광주,1,26.6,91.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 21:00,96,광주,1,24.8,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 00:00,99,광주,1,23.8,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 03:00,102,광주,1,23.1,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 06:00,105,광주,1,23.0,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 09:00,108,광주,1,25.9,80.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 12:00,111,광주,1,28.9,96.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 15:00,114,광주,1,30.6,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 18:00,117,광주,1,27.5,82.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 21:00,120,광주,1,24.5,97.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 00:00,123,광주,1,23.5,96.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 03:00,126,광주,1,23.5,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 06:00,129,광주,1,23.3,95.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 09:00,132,광주,1,25.3,97.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 12:00,135,광주,1,28.4,29.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 15:00,138,광주,1,29.2,31.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 18:00,141,광주,1,25.0,0.0,,,,
ECMWF,2026-08-29 12:00,2026-09-04 21:00,144,광주,1,21.8,0.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 03:00,150,광주,1,20.1,1.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 09:00,156,광주,1,23.1,6.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 15:00,162,광주,1,27.4,1.0,,,,
ECMWF,2026-08-29 12:00,2026-09-05 21:00,168,광주,1,22.1,5.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 03:00,174,광주,1,20.7,9.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 09:00,180,광주,1,23.5,6.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 15:00,186,광주,1,28.5,1.0,,,,
ECMWF,2026-08-29 12:00,2026-09-06 21:00,192,광주,1,23.3,19.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 03:00,198,광주,1,21.9,16.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 09:00,204,광주,1,25.1,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 15:00,210,광주,1,31.1,42.0,,,,
ECMWF,2026-08-29 12:00,2026-09-07 21:00,216,광주,1,24.4,45.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 03:00,222,광주,1,22.1,48.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 09:00,228,광주,1,25.0,43.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 15:00,234,광주,1,29.6,70.0,,,,
ECMWF,2026-08-29 12:00,2026-09-08 21:00,240,광주,1,25.2,46.0,,,,
ECMWF,2026-08-29 12:00,2026-08-29 21:00,0,부산,1,28.4,40.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 00:00,3,부산,1,27.8,43.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 03:00,6,부산,1,27.8,38.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 06:00,9,부산,1,27.3,34.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 09:00,12,부산,1,27.2,53.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 12:00,15,부산,1,26.6,24.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 15:00,18,부산,1,28.0,46.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 18:00,21,부산,1,28.3,53.0,,,,
ECMWF,2026-08-29 12:00,2026-08-30 21:00,24,부산,1,26.5,61.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 00:00,27,부산,1,26.9,30.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 03:00,30,부산,1,26.9,85.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 06:00,33,부산,1,27.1,62.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 09:00,36,부산,1,28.1,72.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 12:00,39,부산,1,28.1,10.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 15:00,42,부산,1,28.1,9.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 18:00,45,부산,1,28.2,0.0,,,,
ECMWF,2026-08-29 12:00,2026-08-31 21:00,48,부산,1,27.8,8.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 00:00,51,부산,1,27.5,14.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 03:00,54,부산,1,27.7,18.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 06:00,57,부산,1,27.4,17.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 09:00,60,부산,1,27.2,18.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 12:00,63,부산,1,27.3,42.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 15:00,66,부산,1,27.4,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 18:00,69,부산,1,27.8,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-01 21:00,72,부산,1,28.0,99.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 00:00,75,부산,1,27.8,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 03:00,78,부산,1,27.4,98.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 06:00,81,부산,1,26.6,100.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 09:00,84,부산,1,27.0,79.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 12:00,87,부산,1,27.4,53.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 15:00,90,부산,1,27.6,34.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 18:00,93,부산,1,28.2,32.0,,,,
ECMWF,2026-08-29 12:00,2026-09-02 21:00,96,부산,1,27.7,92.0,,,,
ECMWF,2026-08-29 12:00,2026-09-03 00:00,99,부산,1,26.7,64.0,,,,
